#Resolution
10,10,10
#Vertices
0.20139,0.443131,0.720568
0.630564,0.680896,0.220953
0.507926,0.365268,0.493669
0.788348,0.13089,0.529847
0.832509,0.866585,0.392595
0.602712,0.449765,0.849725
0.471573,0.892867,0.886492
0.158401,0.75384,0.997263
0.935482,0.399749,0.952657
0.330886,0.0577537,0.455751
0.0194809,0.259144,0.898881
0.740049,0.889708,0.579777
0.961003,0.397634,0.945045
0.454672,0.185982,0.0759346
0.984519,0.0184909,0.94252
0.377114,0.621202,0.392285
0.22684,0.0927757,0.285152
0.113331,0.251177,0.0389918
0.110594,0.186659,0.438741
0.0632507,0.517545,0.496495
0.519001,0.537026,0.755639
0.417883,0.277075,0.645347
0.99766,0.238078,0.0429812
0.942705,0.69275,0.228963
0.0186396,0.677269,0.247454
0.96116,0.0543834,0.868657
0.353445,0.281223,0.961432
0.638596,0.394554,0.21261
0.677588,0.505148,0.399268
0.116329,0.568398,0.916814
#Triangles
0,1,2
3,4,5
6,7,8
9,10,11
12,13,14
15,16,17
18,19,20
21,22,23
24,25,26
27,28,29
#Colors
0,50,191,138
1,207,43,226
2,163,181,219
3,220,187,169
4,9,0,182
5,247,220,138
6,56,216,48
7,81,250,59
8,24,238,166
9,252,243,107
#Opacity
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
